VARIABLES = "Beta [°]" "Alpha [°]" CFX CFY CFZ CMX CMY CMZ CL CD CS CR CM CN
-140	-90	0.204159	0.297230	0.996274	-1.011996	-0.410452	0.267145	-0.204159	0.954246	-0.868084	0.059189	0.142707	-1.011996
-140	-80	0.225326	0.300008	0.915253	-1.013579	-0.316916	0.284622	-0.380834	0.913287	-0.784044	0.123817	-0.050535	-0.948756
-140	-70	0.226218	0.315854	0.793430	-0.919644	-0.169930	0.225821	-0.483944	0.833444	-0.671475	0.187621	-0.208407	-0.786947
-140	-60	0.218627	0.298211	0.682600	-0.735051	0.040995	0.139108	-0.530636	0.728271	-0.538160	0.162904	-0.345081	-0.567019
-140	-50	0.223116	0.233816	0.609390	-0.565208	0.168637	0.093115	-0.562625	0.617762	-0.386993	0.115270	-0.408564	-0.373121
-140	-40	0.227782	0.215583	0.517782	-0.491692	0.136511	-0.046941	-0.543059	0.527200	-0.266921	0.223903	-0.327289	-0.352012
-140	-30	0.204485	0.195046	0.440862	-0.474765	0.178247	-0.158569	-0.484040	0.429891	-0.177274	0.261126	-0.349870	-0.374707
-140	-21	0.159567	0.168336	0.384728	-0.435457	0.266635	-0.219594	-0.416359	0.327939	-0.121821	0.200318	-0.414984	-0.361062
-140	-18	0.144129	0.161443	0.356718	-0.403663	0.273212	-0.233753	-0.383797	0.293221	-0.106419	0.173806	-0.409632	-0.347051
-140	-15	0.129741	0.156288	0.320959	-0.363082	0.263893	-0.245604	-0.343602	0.260096	-0.092565	0.147727	-0.386727	-0.331207
-140	-12	0.116793	0.152904	0.276957	-0.317101	0.241543	-0.255882	-0.295188	0.229909	-0.080712	0.123099	-0.350210	-0.316219
-140	-10	0.109068	0.151609	0.243055	-0.285345	0.221808	-0.262270	-0.258302	0.212066	-0.074226	0.107579	-0.321270	-0.307835
-140	-8	0.102112	0.151069	0.205569	-0.253829	0.200138	-0.268610	-0.217780	0.196482	-0.069118	0.092543	-0.290856	-0.301322
-140	-6	0.095949	0.151286	0.164568	-0.223187	0.178161	-0.275236	-0.173696	0.183521	-0.065612	0.077554	-0.260662	-0.297057
